id,spirit_id,skill_id,技能名,技能来源,解锁等级
10968,477,476,风矢,血脉,
10969,477,488,魅惑,血脉,
10970,477,497,黑手,血脉,
10971,477,11,乘风,默认,17
10972,477,13,二律背反,默认,31
10973,477,31,先发制人,默认,13
10974,477,97,回旋风暴,默认,30
10975,477,101,坍缩,默认,34
10976,477,110,大爆炸,默认,21
10977,477,350,翼击,默认,38
10978,477,413,超维投射,默认,27
10979,477,437,针状物,默认,6
10980,477,443,错乱,默认,40
10981,477,478,风隐,默认,8
10982,477,489,魔法增效,默认,1
10983,477,492,鸣叫,默认,1
10984,361,18,休息回复,技能石,
10985,361,63,加固,技能石,
10986,361,76,取念,技能石,
10987,361,82,吓退,技能石,
10988,361,131,应激反应,技能石,
10989,361,158,打鼾,技能石,
10990,361,178,摇篮曲,技能石,
10991,361,195,晒太阳,技能石,
10992,361,222,毒雾,技能石,
10993,361,243,泡沫幻影,技能石,
10994,361,247,洗礼,技能石,
10995,361,253,润泽,技能石,
10996,361,262,潮涌,技能石,
10997,361,309,盐水浴,技能石,
10998,361,339,精神扰乱,技能石,
10999,361,355,肥皂泡,技能石,
11000,361,407,赤子之心,技能石,
11001,361,498,鼓劲,技能石,
11002,361,27,假寐,血脉,
11003,361,66,勾魂,血脉,
11004,361,67,化劲,血脉,
11005,361,68,升龙咆哮,血脉,
11006,361,91,啮合传递,血脉,
11007,361,132,引燃,血脉,
11008,361,139,徒长,血脉,
11009,361,192,星星撞击,血脉,
11010,361,246,泥浆铠甲,血脉,
11011,361,258,溃烂触碰,血脉,
11012,361,346,羽化加速,血脉,
11013,361,375,蓄水,血脉,
11014,361,391,虹光冲击,血脉,
11015,361,402,诋毁,血脉,
11016,361,413,超维投射,血脉,
11017,361,468,霜降,血脉,
11018,361,480,飞吻,血脉,
11019,361,496,麻痹,血脉,
11020,361,5,不可接触,默认,1
11021,361,60,剧毒,默认,40
11022,361,70,压扁,默认,46
11023,361,179,撒娇,默认,39
11024,361,217,毒孢子,默认,16
11025,361,218,毒沼,默认,36
11026,361,219,毒泡泡,默认,11
11027,361,220,毒液渗透,默认,49
11028,361,221,毒针,默认,1
11029,361,291,爆米花爆破,默认,45
11030,361,297,甜心续航,默认,6
11031,361,298,生日蛋糕,默认,25
11032,361,304,疫病吐息,默认,37
11033,361,451,防御,默认,29
11034,361,469,鞭打,默认,23
11035,362,18,休息回复,技能石,
11036,362,63,加固,技能石,
11037,362,76,取念,技能石,
11038,362,82,吓退,技能石,
11039,362,131,应激反应,技能石,
11040,362,158,打鼾,技能石,
11041,362,178,摇篮曲,技能石,
11042,362,195,晒太阳,技能石,
11043,362,222,毒雾,技能石,
11044,362,243,泡沫幻影,技能石,
11045,362,247,洗礼,技能石,
11046,362,253,润泽,技能石,
11047,362,262,潮涌,技能石,
11048,362,309,盐水浴,技能石,
11049,362,339,精神扰乱,技能石,
11050,362,355,肥皂泡,技能石,
11051,362,407,赤子之心,技能石,
11052,362,498,鼓劲,技能石,
11053,362,27,假寐,血脉,
11054,362,66,勾魂,血脉,
11055,362,67,化劲,血脉,
11056,362,68,升龙咆哮,血脉,
11057,362,91,啮合传递,血脉,
11058,362,132,引燃,血脉,
11059,362,139,徒长,血脉,
11060,362,192,星星撞击,血脉,
11061,362,246,泥浆铠甲,血脉,
11062,362,258,溃烂触碰,血脉,
11063,362,346,羽化加速,血脉,
11064,362,375,蓄水,血脉,
11065,362,391,虹光冲击,血脉,
11066,362,402,诋毁,血脉,
11067,362,413,超维投射,血脉,
11068,362,468,霜降,血脉,
11069,362,480,飞吻,血脉,
11070,362,496,麻痹,血脉,
11071,362,5,不可接触,默认,1
11072,362,60,剧毒,默认,34
11073,362,70,压扁,默认,39
11074,362,179,撒娇,默认,33
11075,362,217,毒孢子,默认,10
11076,362,218,毒沼,默认,25
11077,362,219,毒泡泡,默认,7
11078,362,220,毒液渗透,默认,45
11079,362,221,毒针,默认,1
11080,362,291,爆米花爆破,默认,37
11081,362,297,甜心续航,默认,1
11082,362,298,生日蛋糕,默认,16
11083,362,304,疫病吐息,默认,26
11084,362,451,防御,默认,21
11085,362,469,鞭打,默认,11
11086,453,29,偷袭,技能石,
11087,453,31,先发制人,技能石,
11088,453,42,冰墙,技能石,
11089,453,62,力量增效,技能石,
11090,453,70,压扁,技能石,
11091,453,82,吓退,技能石,
11092,453,107,壁垒,技能石,
11093,453,108,复写,技能石,
11094,453,189,无畏之心,技能石,
11095,453,395,血气,技能石,
11096,453,413,超维投射,技能石,
11097,453,467,霜天,技能石,
11098,453,493,鸣沙陷阱,技能石,
11099,453,47,冰爪,血脉,
11100,453,68,升龙咆哮,血脉,
11101,453,74,反击拳,血脉,
11102,453,143,念力膨胀,血脉,
11103,453,176,掩护,血脉,
11104,453,211,械斗,血脉,
11105,453,218,毒沼,血脉,
11106,453,234,水泡盾,血脉,
11107,453,254,淤泥表皮,血脉,
11108,453,268,火焰护盾,血脉,
11109,453,324,碰爪,血脉,
11110,453,336,等价交换,血脉,
11111,453,380,虚化,血脉,
11112,453,393,蜡质膜,血脉,
11113,453,430,透射,血脉,
11114,453,450,防反,血脉,
11115,453,460,集中,血脉,
11116,453,475,风墙,血脉,
11117,453,6,丢冰块,默认,4
11118,453,38,冥想,默认,22
11119,453,43,冰天雪地,默认,34
11120,453,46,冰点,默认,12
11121,453,51,冰锥,默认,1
11122,453,52,冰雹,默认,37
11123,453,72,双星,默认,35
11124,453,194,星链,默认,21
11125,453,199,暴风雪,默认,18
11126,453,333,空间压迫,默认,27
11127,453,338,粒子对撞,默认,1
11128,453,451,防御,默认,1
11129,453,468,霜降,默认,8
11130,156,2,三连破,技能石,
11131,156,57,击鼓传花,技能石,
11132,156,76,取念,技能石,
11133,156,78,叠势,技能石,
11134,156,142,快速移动,技能石,
11135,156,177,提气,技能石,
11136,156,179,撒娇,技能石,
11137,156,195,晒太阳,技能石,
11138,156,197,暗箱操作,技能石,
11139,156,200,月光合奏,技能石,
11140,156,201,有效预防,技能石,
11141,156,285,热身运动,技能石,
11142,156,297,甜心续航,技能石,
11143,156,317,破绽,技能石,
11144,156,343,缠丝劲,技能石,
11145,156,480,飞吻,技能石,
11146,156,18,休息回复,血脉,
11147,156,27,假寐,血脉,
11148,156,66,勾魂,血脉,
11149,156,67,化劲,血脉,
11150,156,68,升龙咆哮,血脉,
11151,156,91,啮合传递,血脉,
11152,156,132,引燃,血脉,
11153,156,139,徒长,血脉,
11154,156,217,毒孢子,血脉,
11155,156,232,水弹枪,血脉,
11156,156,246,泥浆铠甲,血脉,
11157,156,346,羽化加速,血脉,
11158,156,391,虹光冲击,血脉,
11159,156,402,诋毁,血脉,
11160,156,413,超维投射,血脉,
11161,156,468,霜降,血脉,
11162,156,488,魅惑,血脉,
11163,156,496,麻痹,血脉,
11164,156,20,伪造账单,默认,38
11165,156,62,力量增效,默认,28
11166,156,88,咆哮,默认,13
11167,156,149,恶意逃离,默认,50
11168,156,175,掠夺,默认,6
11169,156,180,撕咬,默认,48
11170,156,215,欺诈契约,默认,41
11171,156,336,等价交换,默认,35
11172,156,394,蝙蝠,默认,36
11173,156,404,贪婪,默认,1
11174,156,451,防御,默认,1
11175,156,458,隐藏条款,默认,46
11176,156,470,音波弹,默认,22
11177,156,490,魔爪,默认,1
11178,156,497,黑手,默认,40
11179,481,24,借用,技能石,
11180,481,25,倾泻,技能石,
11181,481,38,冥想,技能石,
11182,481,62,力量增效,技能石,
11183,481,101,坍缩,技能石,
11184,481,141,心灵洞悉,技能石,
11185,481,189,无畏之心,技能石,
11186,481,195,晒太阳,技能石,
11187,481,223,气势一击,技能石,
11188,481,283,热砂,技能石,
11189,481,320,硬化,技能石,
11190,481,333,空间压迫,技能石,
11191,481,357,能量刃,技能石,
11192,481,371,落石,技能石,
11193,481,395,血气,技能石,
11194,481,441,铁蒺藜,技能石,
11195,481,489,魔法增效,技能石,
11196,481,68,升龙咆哮,血脉,
11197,481,74,反击拳,血脉,
11198,481,94,噬心,血脉,
11199,481,160,扬沙,血脉,
11200,481,191,星云漩涡,血脉,
11201,481,234,水泡盾,血脉,
11202,481,258,溃烂触碰,血脉,
11203,481,268,火焰护盾,血脉,
11204,481,324,碰爪,血脉,
11205,481,336,等价交换,血脉,
11206,481,348,羽翼庇护,血脉,
11207,481,380,虚化,血脉,
11208,481,393,蜡质膜,血脉,
11209,481,430,透射,血脉,
11210,481,435,金属噪音,血脉,
11211,481,450,防反,血脉,
11212,481,460,集中,血脉,
11213,481,461,雪替身,血脉,
11214,481,9,主轴,默认,23
11215,481,91,啮合传递,默认,16
11216,481,140,微型斥候,默认,45
11217,481,183,操控,默认,24
11218,481,201,有效预防,默认,34
11219,481,211,械斗,默认,1
11220,481,311,相位移动,默认,50
11221,481,326,磁暴,默认,33
11222,481,329,离子震荡,默认,1
11223,481,358,能量守恒,默认,7
11224,481,418,轴承支撑,默认,6
11225,481,451,防御,默认,1
11226,481,454,阻断,默认,41
11227,481,499,齿轮切开,默认,37
11228,481,500,齿轮扭矩,默认,11
11229,390,108,复写,技能石,
11230,390,195,晒太阳,技能石,
11231,390,201,有效预防,技能石,
11232,390,297,甜心续航,技能石,
11233,390,300,电弧,技能石,
11234,390,302,电磁偏转,技能石,
11235,390,327,示弱,技能石,
11236,390,339,精神扰乱,技能石,
11237,390,412,超级糖果,技能石,
11238,390,420,过载回路,技能石,
11239,390,450,防反,技能石,
11240,390,469,鞭打,技能石,
11241,390,496,麻痹,技能石,
11242,390,18,休息回复,血脉,
11243,390,27,假寐,血脉,
11244,390,66,勾魂,血脉,
11245,390,67,化劲,血脉,
11246,390,68,升龙咆哮,血脉,
11247,390,132,引燃,血脉,
11248,390,139,徒长,血脉,
11249,390,217,毒孢子,血脉,
11250,390,246,泥浆铠甲,血脉,
11251,390,296,球状闪电,血脉,
11252,390,346,羽化加速,血脉,
11253,390,375,蓄水,血脉,
11254,390,404,贪婪,血脉,
11255,390,413,超维投射,血脉,
11256,390,430,透射,血脉,
11257,390,435,金属噪音,血脉,
11258,390,468,霜降,血脉,
11259,390,480,飞吻,血脉,
11260,390,8,主场优势,默认,34
11261,390,31,先发制人,默认,4
11262,390,62,力量增效,默认,21
11263,390,91,啮合传递,默认,6
11264,390,131,应激反应,默认,50
11265,390,203,杠杆置换,默认,1
11266,390,211,械斗,默认,1
11267,390,353,联动装置,默认,38
11268,390,397,见招拆招,默认,39
11269,390,418,轴承支撑,默认,32
11270,390,439,钢铁洪流,默认,23
11271,390,451,防御,默认,1
11272,390,500,齿轮扭矩,默认,12
11273,552,3,三鼓作气,技能石,
11274,552,10,乘胜追击,技能石,
11275,552,19,传感器,技能石,
11276,552,21,伺机而动,技能石,
11277,552,24,借用,技能石,
11278,552,31,先发制人,技能石,
11279,552,41,冰刺,技能石,
11280,552,44,冰捆缚,技能石,
11281,552,52,冰雹,技能石,
11282,552,62,力量增效,技能石,
11283,552,63,加固,技能石,
11284,552,81,后发制人,技能石,
11285,552,88,咆哮,技能石,
11286,552,101,坍缩,技能石,
11287,552,103,垂死反击,技能石,
11288,552,105,堆雪人,技能石,
11289,552,110,大爆炸,技能石,
11290,552,135,当头棒喝,技能石,
11291,552,157,打雪仗,技能石,
11292,552,159,扫尾,技能石,
11293,552,187,旋转突击,技能石,
11294,552,194,星链,技能石,
11295,552,223,气势一击,技能石,
11296,552,238,水花四溅,技能石,
11297,552,253,润泽,技能石,
11298,552,285,热身运动,技能石,
11299,552,323,碎冰击,技能石,
11300,552,333,空间压迫,技能石,
11301,552,351,耀眼,技能石,
11302,552,355,肥皂泡,技能石,
11303,552,357,能量刃,技能石,
11304,552,359,能量炮,技能石,
11305,552,401,许愿星,技能石,
11306,552,423,连续爪击,技能石,
11307,552,426,追打,技能石,
11308,552,429,逆袭,技能石,
11309,552,431,速冻,技能石,
11310,552,434,重击,技能石,
11311,552,462,雪球,技能石,
11312,552,466,霜冻,技能石,
11313,552,470,音波弹,技能石,
11314,552,483,飞踢,技能石,
11315,552,489,魔法增效,技能石,
11316,552,498,鼓劲,技能石,
11317,552,47,冰爪,血脉,
11318,552,68,升龙咆哮,血脉,
11319,552,123,尾后针,血脉,
11320,552,192,星星撞击,血脉,
11321,552,214,横纵斩,血脉,
11322,552,218,毒沼,血脉,
11323,552,232,水弹枪,血脉,
11324,552,270,火爪,血脉,
11325,552,273,灵媒,血脉,
11326,552,325,磁干扰,血脉,
11327,552,367,荆棘爪,血脉,
11328,552,391,虹光冲击,血脉,
11329,552,406,贯手,血脉,
11330,552,416,跺地,血脉,
11331,552,435,金属噪音,血脉,
11332,552,437,针状物,血脉,
11333,552,476,风矢,血脉,
11334,552,488,魅惑,血脉,
11335,552,9,主轴,默认,
11336,552,25,倾泻,默认,
11337,552,29,偷袭,默认,
11338,552,55,冷风,默认,
11339,552,72,双星,默认,
11340,552,91,啮合传递,默认,
11341,552,158,打鼾,默认,
11342,552,168,拆卸,默认,
11343,552,169,拍击,默认,
11344,552,183,操控,默认,
11345,552,193,星轨裂变,默认,
11346,552,195,晒太阳,默认,
11347,552,203,杠杆置换,默认,
11348,552,211,械斗,默认,
11349,552,212,棘刺,默认,
11350,552,326,磁暴,默认,
11351,552,335,突袭,默认,
11352,552,370,落星,默认,
11353,552,397,见招拆招,默认,
11354,552,399,触底强击,默认,
11355,552,438,钢钻,默认,
11356,552,439,钢铁洪流,默认,
11357,552,443,错乱,默认,
11358,552,454,阻断,默认,
11359,552,474,风吹雪,默认,
11360,552,491,魔能爆,默认,
11361,552,500,齿轮扭矩,默认,
11362,553,44,冰捆缚,技能石,
11363,553,45,冰晶坠,技能石,
11364,553,47,冰爪,技能石,
11365,553,93,嘲弄,技能石,
11366,553,108,复写,技能石,
11367,553,128,幻象,技能石,
11368,553,131,应激反应,技能石,
11369,553,146,恐吓,技能石,
11370,553,147,恶作剧,技能石,
11371,553,157,打雪仗,技能石,
11372,553,178,摇篮曲,技能石,
11373,553,201,有效预防,技能石,
11374,553,312,瞬间零度,技能石,
11375,553,434,重击,技能石,
11376,553,438,钢钻,技能石,
11377,553,462,雪球,技能石,
11378,553,18,休息回复,血脉,
11379,553,27,假寐,血脉,
11380,553,66,勾魂,血脉,
11381,553,67,化劲,血脉,
11382,553,68,升龙咆哮,血脉,
11383,553,132,引燃,血脉,
11384,553,139,徒长,血脉,
11385,553,217,毒孢子,血脉,
11386,553,246,泥浆铠甲,血脉,
11387,553,297,甜心续航,血脉,
11388,553,346,羽化加速,血脉,
11389,553,375,蓄水,血脉,
11390,553,404,贪婪,血脉,
11391,553,413,超维投射,血脉,
11392,553,430,透射,血脉,
11393,553,435,金属噪音,血脉,
11394,553,468,霜降,血脉,
11395,553,496,麻痹,血脉,
11396,553,63,加固,默认,32
11397,553,91,啮合传递,默认,23
11398,553,136,彗星,默认,39
11399,553,189,无畏之心,默认,21
11400,553,195,晒太阳,默认,17
11401,553,203,杠杆置换,默认,1
11402,553,211,械斗,默认,4
11403,553,212,棘刺,默认,33
11404,553,326,磁暴,默认,13
11405,553,329,离子震荡,默认,1
11406,553,353,联动装置,默认,49
11407,553,418,轴承支撑,默认,43
11408,553,439,钢铁洪流,默认,22
11409,553,451,防御,默认,1
11410,553,489,魔法增效,默认,9
11411,553,498,鼓劲,默认,40
11412,223,44,冰捆缚,技能石,
11413,223,45,冰晶坠,技能石,
11414,223,47,冰爪,技能石,
11415,223,93,嘲弄,技能石,
11416,223,108,复写,技能石,
11417,223,128,幻象,技能石,
11418,223,131,应激反应,技能石,
11419,223,146,恐吓,技能石,
11420,223,147,恶作剧,技能石,
11421,223,157,打雪仗,技能石,
11422,223,178,摇篮曲,技能石,
11423,223,201,有效预防,技能石,
11424,223,312,瞬间零度,技能石,
11425,223,434,重击,技能石,
11426,223,438,钢钻,技能石,
11427,223,462,雪球,技能石,
11428,223,18,休息回复,血脉,
11429,223,27,假寐,血脉,
11430,223,66,勾魂,血脉,
11431,223,67,化劲,血脉,
11432,223,68,升龙咆哮,血脉,
11433,223,132,引燃,血脉,
11434,223,139,徒长,血脉,
11435,223,217,毒孢子,血脉,
11436,223,246,泥浆铠甲,血脉,
11437,223,297,甜心续航,血脉,
11438,223,346,羽化加速,血脉,
11439,223,375,蓄水,血脉,
11440,223,404,贪婪,血脉,
11441,223,413,超维投射,血脉,
11442,223,430,透射,血脉,
11443,223,435,金属噪音,血脉,
11444,223,468,霜降,血脉,
11445,223,496,麻痹,血脉,
11446,223,63,加固,默认,32
11447,223,91,啮合传递,默认,23
11448,223,136,彗星,默认,39
11449,223,189,无畏之心,默认,21
11450,223,195,晒太阳,默认,17
11451,223,203,杠杆置换,默认,1
11452,223,211,械斗,默认,4
11453,223,212,棘刺,默认,33
11454,223,326,磁暴,默认,13
11455,223,329,离子震荡,默认,1
11456,223,353,联动装置,默认,49
11457,223,418,轴承支撑,默认,43
11458,223,439,钢铁洪流,默认,22
11459,223,451,防御,默认,1
11460,223,489,魔法增效,默认,9
11461,223,498,鼓劲,默认,40
11462,224,44,冰捆缚,技能石,
11463,224,45,冰晶坠,技能石,
11464,224,47,冰爪,技能石,
11465,224,93,嘲弄,技能石,
11466,224,108,复写,技能石,
11467,224,128,幻象,技能石,
11468,224,131,应激反应,技能石,
11469,224,146,恐吓,技能石,
11470,224,147,恶作剧,技能石,
11471,224,157,打雪仗,技能石,
11472,224,178,摇篮曲,技能石,
11473,224,201,有效预防,技能石,
11474,224,312,瞬间零度,技能石,
11475,224,434,重击,技能石,
11476,224,438,钢钻,技能石,
11477,224,462,雪球,技能石,
11478,224,18,休息回复,血脉,
11479,224,27,假寐,血脉,
11480,224,66,勾魂,血脉,
11481,224,67,化劲,血脉,
11482,224,68,升龙咆哮,血脉,
11483,224,132,引燃,血脉,
11484,224,139,徒长,血脉,
11485,224,217,毒孢子,血脉,
11486,224,246,泥浆铠甲,血脉,
11487,224,297,甜心续航,血脉,
11488,224,346,羽化加速,血脉,
11489,224,375,蓄水,血脉,
11490,224,404,贪婪,血脉,
11491,224,413,超维投射,血脉,
11492,224,430,透射,血脉,
11493,224,435,金属噪音,血脉,
11494,224,468,霜降,血脉,
11495,224,496,麻痹,血脉,
11496,224,63,加固,默认,32
11497,224,91,啮合传递,默认,23
11498,224,136,彗星,默认,39
11499,224,189,无畏之心,默认,21
11500,224,195,晒太阳,默认,17
11501,224,203,杠杆置换,默认,1
11502,224,211,械斗,默认,4
11503,224,212,棘刺,默认,33
11504,224,326,磁暴,默认,13
11505,224,329,离子震荡,默认,1
11506,224,353,联动装置,默认,49
11507,224,418,轴承支撑,默认,43
11508,224,439,钢铁洪流,默认,22
11509,224,451,防御,默认,1
11510,224,489,魔法增效,默认,9
11511,224,498,鼓劲,默认,40
11512,232,24,借用,技能石,
11513,232,29,偷袭,技能石,
11514,232,34,光合作用,技能石,
11515,232,67,化劲,技能石,
11516,232,98,地刺,技能石,
11517,232,142,快速移动,技能石,
11518,232,154,截拳,技能石,
11519,232,180,撕咬,技能石,
11520,232,188,无影脚,技能石,
11521,232,195,晒太阳,技能石,
11522,232,332,移花接木,技能石,
11523,232,357,能量刃,技能石,
11524,232,371,落石,技能石,
11525,232,440,钧势,技能石,
11526,232,55,冷风,血脉,
11527,232,68,升龙咆哮,血脉,
11528,232,94,噬心,血脉,
11529,232,128,幻象,血脉,
11530,232,150,恶能量,血脉,
11531,232,169,拍击,血脉,
11532,232,191,星云漩涡,血脉,
11533,232,242,泡沫,血脉,
11534,232,258,溃烂触碰,血脉,
11535,232,266,火焰冲锋,血脉,
11536,232,296,球状闪电,血脉,
11537,232,329,离子震荡,血脉,
11538,232,365,花香,血脉,
11539,232,391,虹光冲击,血脉,
11540,232,406,贯手,血脉,
11541,232,416,跺地,血脉,
11542,232,488,魅惑,血脉,
11543,232,495,鹰爪,血脉,
11544,232,31,先发制人,默认,27
11545,232,59,刺藤,默认,1
11546,232,62,力量增效,默认,1
11547,232,137,影袭,默认,37
11548,232,167,抽枝,默认,48
11549,232,177,提气,默认,29
11550,232,185,散手,默认,33
11551,232,209,根吸收,默认,28
11552,232,310,盛开,默认,38
11553,232,343,缠丝劲,默认,10
11554,232,377,藤绞,默认,12
11555,232,436,针刺射击,默认,35
11556,232,451,防御,默认,17
11557,232,472,顶端优势,默认,36
11558,234,24,借用,技能石,
11559,234,29,偷袭,技能石,
11560,234,34,光合作用,技能石,
11561,234,67,化劲,技能石,
11562,234,98,地刺,技能石,
11563,234,142,快速移动,技能石,
11564,234,154,截拳,技能石,
11565,234,180,撕咬,技能石,
11566,234,188,无影脚,技能石,
11567,234,195,晒太阳,技能石,
11568,234,332,移花接木,技能石,
11569,234,357,能量刃,技能石,
11570,234,371,落石,技能石,
11571,234,440,钧势,技能石,
11572,234,55,冷风,血脉,
11573,234,68,升龙咆哮,血脉,
11574,234,94,噬心,血脉,
11575,234,128,幻象,血脉,
11576,234,150,恶能量,血脉,
11577,234,169,拍击,血脉,
11578,234,191,星云漩涡,血脉,
11579,234,242,泡沫,血脉,
11580,234,258,溃烂触碰,血脉,
11581,234,266,火焰冲锋,血脉,
11582,234,296,球状闪电,血脉,
11583,234,329,离子震荡,血脉,
11584,234,365,花香,血脉,
11585,234,391,虹光冲击,血脉,
11586,234,406,贯手,血脉,
11587,234,416,跺地,血脉,
11588,234,488,魅惑,血脉,
11589,234,495,鹰爪,血脉,
11590,234,31,先发制人,默认,27
11591,234,59,刺藤,默认,1
11592,234,62,力量增效,默认,1
11593,234,137,影袭,默认,37
11594,234,167,抽枝,默认,48
11595,234,177,提气,默认,29
11596,234,185,散手,默认,33
11597,234,209,根吸收,默认,28
11598,234,310,盛开,默认,38
11599,234,343,缠丝劲,默认,10
11600,234,377,藤绞,默认,12
11601,234,436,针刺射击,默认,35
11602,234,451,防御,默认,17
11603,234,472,顶端优势,默认,36
11604,22,67,化劲,技能石,
11605,22,78,叠势,技能石,
11606,22,108,复写,技能石,
11607,22,189,无畏之心,技能石,
11608,22,201,有效预防,技能石,
11609,22,213,棘突,技能石,
11610,22,226,气波,技能石,
11611,22,321,硬门,技能石,
11612,22,335,突袭,技能石,
11613,22,433,酶浓度调整,技能石,
11614,22,450,防反,技能石,
11615,22,452,防御反击,技能石,
11616,22,491,魔能爆,技能石,
11617,22,38,冥想,血脉,
11618,22,68,升龙咆哮,血脉,
11619,22,176,掩护,血脉,
11620,22,192,星星撞击,血脉,
11621,22,218,毒沼,血脉,
11622,22,232,水弹枪,血脉,
11623,22,254,淤泥表皮,血脉,
11624,22,268,火焰护盾,血脉,
11625,22,329,离子震荡,血脉,
11626,22,336,等价交换,血脉,
11627,22,380,虚化,血脉,
11628,22,391,虹光冲击,血脉,
11629,22,393,蜡质膜,血脉,
11630,22,406,贯手,血脉,
11631,22,460,集中,血脉,
11632,22,461,雪替身,血脉,
11633,22,475,风墙,血脉,
11634,22,488,魅惑,血脉,
11635,22,81,后发制人,默认,18
11636,22,113,天洪,默认,49
11637,22,225,气泡,默认,8
11638,22,228,水光冲击,默认,22
11639,22,234,水泡盾,默认,21
11640,22,236,水炮,默认,34
11641,22,237,水环,默认,50
11642,22,243,泡沫幻影,默认,39
11643,22,247,洗礼,默认,12
11644,22,355,肥皂泡,默认,1
11645,22,372,落雨,默认,28
11646,22,451,防御,默认,1
11647,22,489,魔法增效,默认,6
11648,23,67,化劲,技能石,
11649,23,78,叠势,技能石,
11650,23,108,复写,技能石,
11651,23,189,无畏之心,技能石,
11652,23,201,有效预防,技能石,
11653,23,213,棘突,技能石,
11654,23,226,气波,技能石,
11655,23,321,硬门,技能石,
11656,23,335,突袭,技能石,
11657,23,433,酶浓度调整,技能石,
11658,23,450,防反,技能石,
11659,23,452,防御反击,技能石,
11660,23,491,魔能爆,技能石,
11661,23,38,冥想,血脉,
11662,23,68,升龙咆哮,血脉,
11663,23,176,掩护,血脉,
11664,23,192,星星撞击,血脉,
11665,23,218,毒沼,血脉,
11666,23,232,水弹枪,血脉,
11667,23,254,淤泥表皮,血脉,
11668,23,268,火焰护盾,血脉,
11669,23,329,离子震荡,血脉,
11670,23,336,等价交换,血脉,
11671,23,380,虚化,血脉,
11672,23,391,虹光冲击,血脉,
11673,23,393,蜡质膜,血脉,
11674,23,406,贯手,血脉,
11675,23,460,集中,血脉,
11676,23,461,雪替身,血脉,
11677,23,475,风墙,血脉,
11678,23,488,魅惑,血脉,
11679,23,81,后发制人,默认,21
11680,23,113,天洪,默认,38
11681,23,225,气泡,默认,8
11682,23,228,水光冲击,默认,26
11683,23,234,水泡盾,默认,24
11684,23,236,水炮,默认,34
11685,23,237,水环,默认,46
11686,23,243,泡沫幻影,默认,37
11687,23,247,洗礼,默认,12
11688,23,355,肥皂泡,默认,1
11689,23,372,落雨,默认,32
11690,23,451,防御,默认,1
11691,23,489,魔法增效,默认,6
11692,444,62,力量增效,技能石,
11693,444,108,复写,技能石,
11694,444,113,天洪,技能石,
11695,444,230,水幕冲击,技能石,
11696,444,236,水炮,技能石,
11697,444,237,水环,技能石,
11698,444,335,突袭,技能石,
11699,444,375,蓄水,技能石,
11700,444,395,血气,技能石,
11701,444,401,许愿星,技能石,
11702,444,454,阻断,技能石,
11703,444,489,魔法增效,技能石,
11704,444,38,冥想,血脉,
11705,444,68,升龙咆哮,血脉,
11706,444,74,反击拳,血脉,
11707,444,176,掩护,血脉,
11708,444,218,毒沼,血脉,
11709,444,232,水弹枪,血脉,
11710,444,254,淤泥表皮,血脉,
11711,444,268,火焰护盾,血脉,
11712,444,329,离子震荡,血脉,
11713,444,336,等价交换,血脉,
11714,444,348,羽翼庇护,血脉,
11715,444,380,虚化,血脉,
11716,444,391,虹光冲击,血脉,
11717,444,393,蜡质膜,血脉,
11718,444,450,防反,血脉,
11719,444,460,集中,血脉,
11720,444,461,雪替身,血脉,
11721,444,488,魅惑,血脉,
11722,444,229,水刃,默认,36
11723,444,231,水弹,默认,1
11724,444,242,泡沫,默认,9
11725,444,243,泡沫幻影,默认,16
11726,444,247,洗礼,默认,1
11727,444,262,潮涌,默认,32
11728,444,355,肥皂泡,默认,27
11729,444,370,落星,默认,6
11730,444,451,防御,默认,1
11731,456,25,倾泻,技能石,
11732,456,62,力量增效,技能石,
11733,456,92,嗜痛,技能石,
11734,456,108,复写,技能石,
11735,456,124,山火,技能石,
11736,456,166,报复,技能石,
11737,456,189,无畏之心,技能石,
11738,456,255,淬火,技能石,
11739,456,332,移花接木,技能石,
11740,456,393,蜡质膜,技能石,
11741,456,395,血气,技能石,
11742,456,397,见招拆招,技能石,
11743,456,403,诡刺,技能石,
11744,456,472,顶端优势,技能石,
11745,456,38,冥想,血脉,
11746,456,68,升龙咆哮,血脉,
11747,456,74,反击拳,血脉,
11748,456,176,掩护,血脉,
11749,456,218,毒沼,血脉,
11750,456,232,水弹枪,血脉,
11751,456,254,淤泥表皮,血脉,
11752,456,269,火焰箭,血脉,
11753,456,329,离子震荡,血脉,
11754,456,336,等价交换,血脉,
11755,456,348,羽翼庇护,血脉,
11756,456,367,荆棘爪,血脉,
11757,456,380,虚化,血脉,
11758,456,391,虹光冲击,血脉,
11759,456,450,防反,血脉,
11760,456,460,集中,血脉,
11761,456,461,雪替身,血脉,
11762,456,488,魅惑,血脉,
11763,456,30,充分燃烧,默认,27
11764,456,132,引燃,默认,11
11765,456,167,抽枝,默认,48
11766,456,266,火焰冲锋,默认,2
11767,456,268,火焰护盾,默认,16
11768,456,274,灼伤,默认,22
11769,456,280,炙热波动,默认,38
11770,456,330,种子弹,默认,1
11771,456,340,纤维化,默认,34
11772,456,377,藤绞,默认,35
11773,456,433,酶浓度调整,默认,37
11774,456,451,防御,默认,1
11775,456,486,高温回火,默认,3
11776,403,24,借用,技能石,
11777,403,104,埋伏,技能石,
11778,403,178,摇篮曲,技能石,
11779,403,217,毒孢子,技能石,
